4.217704e+13 9.997091e+07 9.997089e+07 9.998078e+07 1.014521e+08 1.035891e+08 1.097706e+08 1.141538e+08 1.434827e+08 2.234976e+08 2.423937e+08 2.423955e+08 0.000000e+00
4.105370e+13 9.997060e+07 9.997058e+07 9.998127e+07 1.015084e+08 1.037122e+08 1.100043e+08 1.143981e+08 1.437626e+08 2.238089e+08 2.427062e+08 2.427079e+08 0.000000e+00
3.995841e+13 9.997028e+07 9.997026e+07 9.998182e+07 1.015668e+08 1.038394e+08 1.102455e+08 1.146502e+08 1.440513e+08 2.241297e+08 2.430280e+08 2.430297e+08 0.000000e+00
3.889326e+13 9.996995e+07 9.996993e+07 9.998243e+07 1.016276e+08 1.039711e+08 1.104947e+08 1.149107e+08 1.443492e+08 2.244601e+08 2.433593e+08 2.433611e+08 0.000000e+00
3.785649e+13 9.996961e+07 9.996959e+07 9.998312e+07 1.016908e+08 1.041076e+08 1.107526e+08 1.151803e+08 1.446573e+08 2.248014e+08 2.437015e+08 2.437032e+08 0.000000e+00
3.684836e+13 9.996926e+07 9.996924e+07 9.998388e+07 1.017567e+08 1.042491e+08 1.110195e+08 1.154591e+08 1.449757e+08 2.251534e+08 2.440544e+08 2.440561e+08 0.000000e+00
3.586514e+13 9.996890e+07 9.996888e+07 9.998472e+07 1.018251e+08 1.043955e+08 1.112952e+08 1.157470e+08 1.453042e+08 2.255160e+08 2.444177e+08 2.444194e+08 0.000000e+00
3.490909e+13 9.996853e+07 9.996850e+07 9.998565e+07 1.018962e+08 1.045470e+08 1.115801e+08 1.160445e+08 1.456432e+08 2.258896e+08 2.447919e+08 2.447937e+08 0.000000e+00
3.397853e+13 9.996814e+07 9.996812e+07 9.998669e+07 1.019704e+08 1.047041e+08 1.118749e+08 1.163523e+08 1.459936e+08 2.262750e+08 2.451778e+08 2.451796e+08 0.000000e+00
3.307332e+13 9.996774e+07 9.996772e+07 9.998784e+07 1.020475e+08 1.048668e+08 1.121797e+08 1.166704e+08 1.463554e+08 2.266720e+08 2.455752e+08 2.455770e+08 0.000000e+00
3.219117e+13 9.996733e+07 9.996731e+07 9.998910e+07 1.021277e+08 1.050351e+08 1.124945e+08 1.169986e+08 1.467284e+08 2.270805e+08 2.459839e+08 2.459857e+08 0.000000e+00
3.133306e+13 9.996691e+07 9.996689e+07 9.999050e+07 1.022111e+08 1.052094e+08 1.128199e+08 1.173378e+08 1.471134e+08 2.275011e+08 2.464046e+08 2.464064e+08 0.000000e+00
3.049782e+13 9.996647e+07 9.996645e+07 9.999205e+07 1.022980e+08 1.053899e+08 1.131564e+08 1.176886e+08 1.475110e+08 2.279345e+08 2.468379e+08 2.468397e+08 0.000000e+00
2.968492e+13 9.996602e+07 9.996600e+07 9.999376e+07 1.023884e+08 1.055767e+08 1.135039e+08 1.180506e+08 1.479207e+08 2.283801e+08 2.472833e+08 2.472851e+08 0.000000e+00
2.889356e+13 9.996555e+07 9.996553e+07 9.999563e+07 1.024822e+08 1.057697e+08 1.138622e+08 1.184238e+08 1.483427e+08 2.288378e+08 2.477406e+08 2.477423e+08 0.000000e+00
2.812335e+13 9.996508e+07 9.996505e+07 9.999770e+07 1.025799e+08 1.059696e+08 1.142326e+08 1.188094e+08 1.487780e+08 2.293088e+08 2.482109e+08 2.482126e+08 0.000000e+00
2.737425e+13 9.996458e+07 9.996456e+07 9.999998e+07 1.026816e+08 1.061764e+08 1.146152e+08 1.192075e+08 1.492268e+08 2.297930e+08 2.486943e+08 2.486960e+08 0.000000e+00
2.664398e+13 9.996407e+07 9.996405e+07 1.000025e+08 1.027871e+08 1.063901e+08 1.150095e+08 1.196176e+08 1.496884e+08 2.302898e+08 2.491900e+08 2.491917e+08 0.000000e+00
2.593375e+13 9.996355e+07 9.996353e+07 1.000052e+08 1.028968e+08 1.066108e+08 1.154160e+08 1.200401e+08 1.501633e+08 2.307994e+08 2.496982e+08 2.497000e+08 0.000000e+00
2.524244e+13 9.996301e+07 9.996299e+07 1.000082e+08 1.030109e+08 1.068393e+08 1.158356e+08 1.204763e+08 1.506528e+08 2.313231e+08 2.502204e+08 2.502222e+08 0.000000e+00
2.457033e+13 9.996246e+07 9.996244e+07 1.000116e+08 1.031294e+08 1.070753e+08 1.162680e+08 1.209257e+08 1.511563e+08 2.318603e+08 2.507557e+08 2.507574e+08 0.000000e+00
2.391462e+13 9.996189e+07 9.996187e+07 1.000152e+08 1.032523e+08 1.073186e+08 1.167127e+08 1.213878e+08 1.516731e+08 2.324099e+08 2.513032e+08 2.513049e+08 0.000000e+00
2.327713e+13 9.996130e+07 9.996128e+07 1.000192e+08 1.033800e+08 1.075701e+08 1.171710e+08 1.218640e+08 1.522046e+08 2.329734e+08 2.518644e+08 2.518661e+08 0.000000e+00
2.265691e+13 9.996070e+07 9.996068e+07 1.000235e+08 1.035128e+08 1.078301e+08 1.176437e+08 1.223550e+08 1.527515e+08 2.335517e+08 2.524399e+08 2.524417e+08 0.000000e+00
2.205269e+13 9.996008e+07 9.996006e+07 1.000283e+08 1.036504e+08 1.080979e+08 1.181291e+08 1.228591e+08 1.533119e+08 2.341426e+08 2.530277e+08 2.530295e+08 0.000000e+00
2.146484e+13 9.995945e+07 9.995943e+07 1.000334e+08 1.037930e+08 1.083737e+08 1.186273e+08 1.233765e+08 1.538858e+08 2.347462e+08 2.536276e+08 2.536294e+08 0.000000e+00
2.089266e+13 9.995880e+07 9.995878e+07 1.000391e+08 1.039412e+08 1.086588e+08 1.191410e+08 1.239098e+08 1.544761e+08 2.353650e+08 2.542424e+08 2.542441e+08 0.000000e+00
2.033705e+13 9.995813e+07 9.995811e+07 1.000453e+08 1.040949e+08 1.089527e+08 1.196690e+08 1.244577e+08 1.550812e+08 2.359974e+08 2.548704e+08 2.548722e+08 0.000000e+00
1.979365e+13 9.995745e+07 9.995743e+07 1.000520e+08 1.042538e+08 1.092547e+08 1.202100e+08 1.250191e+08 1.556994e+08 2.366417e+08 2.555102e+08 2.555119e+08 0.000000e+00
