2.989469e+06 1.444559e-01 1.347136e+09 8.818083e+40 1.330628e+35
2.940155e+06 1.571398e-01 1.297263e+09 7.905202e+40 1.244978e+35
2.906640e+06 1.666528e-01 1.264860e+09 7.324180e+40 1.189175e+35
2.866994e+06 1.793367e-01 1.227108e+09 6.658818e+40 1.125609e+35
2.832209e+06 1.920206e-01 1.194499e+09 6.094200e+40 1.071968e+35
2.801486e+06 2.047045e-01 1.166096e+09 5.609133e+40 1.026205e+35
2.767849e+06 2.205594e-01 1.135429e+09 5.091596e+40 9.778009e+34
2.738589e+06 2.364143e-01 1.109152e+09 4.652859e+40 9.371044e+34
2.712686e+06 2.522692e-01 1.086465e+09 4.276796e+40 9.021498e+34
2.685670e+06 2.712951e-01 1.063073e+09 3.891646e+40 8.667452e+34
2.662314e+06 2.903210e-01 1.043071e+09 3.563982e+40 8.369853e+34
2.641976e+06 3.093468e-01 1.025820e+09 3.282261e+40 8.117010e+34
2.618707e+06 3.347147e-01 1.006275e+09 2.963535e+40 7.834808e+34
2.601309e+06 3.569115e-01 9.917928e+08 2.727404e+40 7.628658e+34
2.584181e+06 3.822794e-01 9.776468e+08 2.495660e+40 7.429716e+34
2.567789e+06 4.108182e-01 9.642115e+08 2.273687e+40 7.242992e+34
2.553875e+06 4.393570e-01 9.528860e+08 2.084363e+40 7.087276e+34
2.540203e+06 4.710668e-01 9.423190e+08 1.904527e+40 6.936723e+34
2.527602e+06 5.059476e-01 9.326379e+08 1.736271e+40 6.800101e+34
2.517051e+06 5.408283e-01 9.245716e+08 1.592740e+40 6.687265e+34
2.506688e+06 5.820511e-01 9.166847e+08 1.448439e+40 6.577818e+34
2.498142e+06 6.232738e-01 9.102069e+08 1.325952e+40 6.488574e+34
2.490543e+06 6.676675e-01 9.044669e+08 1.213154e+40 6.409984e+34
2.483856e+06 7.152322e-01 8.994313e+08 1.109873e+40 6.341418e+34
2.478021e+06 7.659679e-01 8.950487e+08 1.015709e+40 6.282034e+34
2.472693e+06 8.230455e-01 8.910576e+08 9.254711e+39 6.228186e+34
2.468371e+06 8.801231e-01 8.878261e+08 8.485050e+39 6.184750e+34
2.464462e+06 9.435427e-01 8.849089e+08 7.754087e+39 6.145665e+34
2.460216e+06 1.032330e+00 8.817459e+08 6.907270e+39 6.103422e+34
2.457826e+06 1.095750e+00 8.799683e+08 6.401712e+39 6.079743e+34
2.454850e+06 1.190879e+00 8.777572e+08 5.754891e+39 6.050350e+34
2.453176e+06 1.254299e+00 8.765144e+08 5.384159e+39 6.033860e+34
2.451009e+06 1.349428e+00 8.749075e+08 4.900837e+39 6.012570e+34
2.449154e+06 1.444557e+00 8.735335e+08 4.488700e+39 5.994394e+34
2.447531e+06 1.539687e+00 8.723316e+08 4.134031e+39 5.978518e+34
