5.235373e+13 9.995113e+09 9.951298e+09 7.557632e+09 4.864630e+09 3.393459e+09 2.570716e+09 1.956159e+09 9.277916e+08 2.918710e+08 2.365349e+08 2.101336e+08 1.024354e+08 3.665110e+07
5.095815e+13 9.995222e+09 9.952365e+09 7.581524e+09 4.869213e+09 3.386609e+09 2.561910e+09 1.949863e+09 9.363448e+08 2.919012e+08 2.365388e+08 2.101342e+08 1.024351e+08 3.665110e+07
4.960062e+13 9.995336e+09 9.953490e+09 7.605649e+09 4.874261e+09 3.380029e+09 2.553265e+09 1.943535e+09 9.448788e+08 2.919318e+08 2.365426e+08 2.101347e+08 1.024349e+08 3.665109e+07
4.827761e+13 9.995442e+09 9.954531e+09 7.630422e+09 4.880237e+09 3.374019e+09 2.544800e+09 1.937213e+09 9.533723e+08 2.919626e+08 2.365464e+08 2.101352e+08 1.024346e+08 3.665108e+07
4.699069e+13 9.995544e+09 9.955540e+09 7.655580e+09 4.886677e+09 3.368114e+09 2.536440e+09 1.930875e+09 9.618877e+08 2.919940e+08 2.365503e+08 2.101357e+08 1.024343e+08 3.665107e+07
4.573868e+13 9.995643e+09 9.956526e+09 7.681067e+09 4.893304e+09 3.362163e+09 2.528182e+09 1.924531e+09 9.704176e+08 2.920259e+08 2.365542e+08 2.101362e+08 1.024341e+08 3.665107e+07
4.451886e+13 9.995741e+09 9.957496e+09 7.706806e+09 4.900533e+09 3.356599e+09 2.520076e+09 1.918222e+09 9.789097e+08 2.920582e+08 2.365581e+08 2.101367e+08 1.024338e+08 3.665106e+07
4.333213e+13 9.995837e+09 9.958446e+09 7.732717e+09 4.908364e+09 3.351336e+09 2.512128e+09 1.911956e+09 9.873511e+08 2.920908e+08 2.365620e+08 2.101371e+08 1.024334e+08 3.665105e+07
4.217704e+13 9.995931e+09 9.959375e+09 7.758663e+09 4.916485e+09 3.346155e+09 2.504300e+09 1.905704e+09 9.957760e+08 2.921240e+08 2.365660e+08 2.101375e+08 1.024331e+08 3.665104e+07
4.105370e+13 9.996025e+09 9.960302e+09 7.784251e+09 4.924563e+09 3.340985e+09 2.496609e+09 1.899473e+09 1.004168e+09 2.921578e+08 2.365699e+08 2.101379e+08 1.024328e+08 3.665103e+07
3.995841e+13 9.996120e+09 9.961237e+09 7.809935e+09 4.933399e+09 3.335849e+09 2.489074e+09 1.893299e+09 1.012494e+09 2.921919e+08 2.365739e+08 2.101382e+08 1.024325e+08 3.665102e+07
3.889326e+13 9.996208e+09 9.962107e+09 7.835962e+09 4.942776e+09 3.331078e+09 2.481638e+09 1.887185e+09 1.020742e+09 2.922265e+08 2.365779e+08 2.101385e+08 1.024321e+08 3.665101e+07
3.785649e+13 9.996293e+09 9.962957e+09 7.862308e+09 4.952511e+09 3.326784e+09 2.474272e+09 1.881115e+09 1.028926e+09 2.922615e+08 2.365818e+08 2.101388e+08 1.024318e+08 3.665100e+07
3.684836e+13 9.996377e+09 9.963788e+09 7.888789e+09 4.962417e+09 3.322879e+09 2.466994e+09 1.875097e+09 1.037024e+09 2.922971e+08 2.365858e+08 2.101390e+08 1.024314e+08 3.665099e+07
3.586514e+13 9.996459e+09 9.964600e+09 7.915526e+09 4.973485e+09 3.318994e+09 2.459851e+09 1.869149e+09 1.045014e+09 2.923331e+08 2.365898e+08 2.101392e+08 1.024310e+08 3.665098e+07
3.490909e+13 9.996539e+09 9.965393e+09 7.942113e+09 4.984759e+09 3.315208e+09 2.452838e+09 1.863275e+09 1.052887e+09 2.923695e+08 2.365938e+08 2.101393e+08 1.024306e+08 3.665097e+07
3.397853e+13 9.996617e+09 9.966168e+09 7.968213e+09 4.995858e+09 3.311580e+09 2.445951e+09 1.857463e+09 1.060645e+09 2.924064e+08 2.365978e+08 2.101394e+08 1.024302e+08 3.665096e+07
3.307332e+13 9.996696e+09 9.966956e+09 7.993849e+09 5.006854e+09 3.308159e+09 2.439200e+09 1.851711e+09 1.068268e+09 2.924437e+08 2.366017e+08 2.101395e+08 1.024298e+08 3.665095e+07
3.219117e+13 9.996772e+09 9.967707e+09 8.019582e+09 5.018628e+09 3.305200e+09 2.432572e+09 1.846024e+09 1.075736e+09 2.924813e+08 2.366057e+08 2.101395e+08 1.024294e+08 3.665094e+07
3.133306e+13 9.996844e+09 9.968427e+09 8.045619e+09 5.031148e+09 3.302191e+09 2.426023e+09 1.840393e+09 1.083048e+09 2.925194e+08 2.366096e+08 2.101394e+08 1.024289e+08 3.665093e+07
3.049782e+13 9.996915e+09 9.969131e+09 8.072042e+09 5.044334e+09 3.299126e+09 2.419552e+09 1.834813e+09 1.090198e+09 2.925579e+08 2.366135e+08 2.101393e+08 1.024284e+08 3.665091e+07
2.968492e+13 9.996984e+09 9.969817e+09 8.098294e+09 5.058227e+09 3.296185e+09 2.413192e+09 1.829293e+09 1.097164e+09 2.925967e+08 2.366174e+08 2.101392e+08 1.024280e+08 3.665090e+07
2.889356e+13 9.997051e+09 9.970484e+09 8.124024e+09 5.072231e+09 3.293546e+09 2.406954e+09 1.823839e+09 1.103931e+09 2.926358e+08 2.366213e+08 2.101389e+08 1.024275e+08 3.665089e+07
2.812335e+13 9.997117e+09 9.971137e+09 8.149742e+09 5.086245e+09 3.291256e+09 2.400802e+09 1.818442e+09 1.110504e+09 2.926753e+08 2.366251e+08 2.101386e+08 1.024270e+08 3.665087e+07
2.737425e+13 9.997182e+09 9.971785e+09 8.175479e+09 5.100338e+09 3.289398e+09 2.394743e+09 1.813108e+09 1.116873e+09 2.927151e+08 2.366288e+08 2.101383e+08 1.024265e+08 3.665086e+07
2.664398e+13 9.997246e+09 9.972426e+09 8.201085e+09 5.114978e+09 3.287828e+09 2.388817e+09 1.807837e+09 1.123017e+09 2.927551e+08 2.366326e+08 2.101379e+08 1.024259e+08 3.665084e+07
2.593375e+13 9.997307e+09 9.973029e+09 8.226339e+09 5.130098e+09 3.286205e+09 2.383013e+09 1.802630e+09 1.128933e+09 2.927953e+08 2.366362e+08 2.101374e+08 1.024254e+08 3.665083e+07
